timestamp,close,high,low,open
2017-06-01 09:00:00,45.214,45.3,45.214,45.3
2017-06-01 09:00:30,45.201,45.211,45.169,45.169
2017-06-01 09:01:00,45.256,45.256,45.18,45.182
2017-06-01 09:01:30,45.195,45.253,45.195,45.253
2017-06-01 09:02:00,45.182,45.222,45.166,45.222
2017-06-01 09:02:30,45.298,45.298,45.201,45.201
2017-06-01 09:03:00,45.284,45.287,45.253,45.259
2017-06-01 09:03:30,45.263,45.302,45.255,45.3
2017-06-01 09:04:00,45.134,45.246,45.134,45.246
2017-06-01 09:04:30,45.195,45.195,45.129,45.129
2017-06-01 09:05:00,45.223,45.246,45.169,45.186
2017-06-01 09:05:30,45.319,45.319,45.224,45.256
2017-06-01 09:06:00,45.396,45.396,45.331,45.331
2017-06-01 09:06:30,45.397,45.414,45.386,45.409
2017-06-01 09:07:00,45.372,45.399,45.372,45.399
2017-06-01 09:07:30,45.405,45.405,45.384,45.384
2017-06-01 09:08:00,45.378,45.41,45.375,45.41
2017-06-01 09:08:30,45.386,45.399,45.374,45.374
2017-06-01 09:09:00,45.402,45.403,45.358,45.358
2017-06-01 09:09:30,45.363,45.383,45.363,45.381
2017-06-01 09:10:00,45.421,45.421,45.378,45.378
2017-06-01 09:10:30,45.436,45.461,45.425,45.425
2017-06-01 09:11:00,45.42,45.436,45.42,45.431
2017-06-01 09:11:30,45.5,45.5,45.415,45.415
2017-06-01 09:12:00,45.514,45.519,45.498,45.512
2017-06-01 09:12:30,45.511,45.523,45.498,45.523
2017-06-01 09:13:00,45.529,45.532,45.504,45.504
2017-06-01 09:13:30,45.476,45.523,45.476,45.515
2017-06-01 09:14:00,45.425,45.461,45.425,45.456
2017-06-01 09:14:30,45.487,45.487,45.45,45.45
2017-06-01 09:15:00,45.488,45.493,45.481,45.493
2017-06-01 09:15:30,45.492,45.501,45.473,45.501
2017-06-01 09:16:00,45.516,45.519,45.498,45.509
2017-06-01 09:16:30,45.466,45.506,45.464,45.503
2017-06-01 09:17:00,45.434,45.461,45.434,45.446
2017-06-01 09:17:30,45.404,45.439,45.404,45.439
2017-06-01 09:18:00,45.48,45.487,45.427,45.427
2017-06-01 09:18:30,45.539,45.539,45.491,45.491
2017-06-01 09:19:00,45.533,45.533,45.503,45.531
2017-06-01 09:19:30,45.557,45.557,45.533,45.538
2017-06-01 09:20:00,45.593,45.593,45.565,45.565
2017-06-01 09:20:30,45.589,45.609,45.583,45.609
2017-06-01 09:21:00,45.609,45.614,45.583,45.583
2017-06-01 09:21:30,45.616,45.616,45.592,45.596
2017-06-01 09:22:00,45.629,45.629,45.609,45.619
2017-06-01 09:22:30,45.609,45.641,45.609,45.641
2017-06-01 09:23:00,45.62,45.632,45.609,45.615
2017-06-01 09:23:30,45.631,45.665,45.631,45.632
2017-06-01 09:24:00,45.625,45.627,45.607,45.62
2017-06-01 09:24:30,45.578,45.615,45.578,45.615
2017-06-01 09:25:00,45.549,45.579,45.547,45.579
2017-06-01 09:25:30,45.5,45.555,45.5,45.555
2017-06-01 09:26:00,45.478,45.483,45.466,45.483
2017-06-01 09:26:30,45.466,45.483,45.443,45.483
2017-06-01 09:27:00,45.461,45.498,45.461,45.485
2017-06-01 09:27:30,45.468,45.477,45.449,45.477
2017-06-01 09:28:00,45.413,45.44,45.403,45.44
2017-06-01 09:28:30,45.394,45.428,45.394,45.428
2017-06-01 09:29:00,45.422,45.425,45.373,45.381
2017-06-01 09:29:30,45.386,45.414,45.375,45.414
2017-06-01 09:30:00,45.344,45.369,45.339,45.369
2017-06-01 09:30:30,45.353,45.39,45.353,45.354
2017-06-01 09:31:00,45.356,45.369,45.344,45.353
2017-06-01 09:31:30,45.397,45.404,45.358,45.358
2017-06-01 09:32:00,45.364,45.385,45.364,45.385
2017-06-01 09:32:30,45.325,45.381,45.325,45.358
2017-06-01 09:33:00,45.322,45.322,45.293,45.304
2017-06-01 09:33:30,45.318,45.33,45.306,45.316
2017-06-01 09:34:00,45.351,45.355,45.311,45.311
2017-06-01 09:34:30,45.368,45.368,45.338,45.338
2017-06-01 09:35:00,45.418,45.426,45.388,45.388
2017-06-01 09:35:30,45.387,45.431,45.387,45.393
2017-06-01 09:36:00,45.36,45.382,45.352,45.371
2017-06-01 09:36:30,45.326,45.344,45.325,45.344
2017-06-01 09:37:00,45.23,45.301,45.23,45.299
2017-06-01 09:37:30,45.265,45.304,45.253,45.253
2017-06-01 09:38:00,45.264,45.264,45.226,45.257
2017-06-01 09:38:30,45.216,45.294,45.216,45.259
2017-06-01 09:39:00,45.215,45.215,45.166,45.183
2017-06-01 09:39:30,45.235,45.274,45.204,45.223
2017-06-01 09:40:00,45.233,45.277,45.232,45.277
2017-06-01 09:40:30,45.232,45.276,45.232,45.236
2017-06-01 09:41:00,45.195,45.215,45.156,45.196
2017-06-01 09:41:30,45.227,45.284,45.227,45.232
2017-06-01 09:42:00,45.142,45.207,45.142,45.185
2017-06-01 09:42:30,45.174,45.19,45.134,45.134
2017-06-01 09:43:00,45.177,45.199,45.162,45.199
2017-06-01 09:43:30,45.162,45.162,45.122,45.145
2017-06-01 09:44:00,45.205,45.207,45.186,45.201
2017-06-01 09:44:30,45.33,45.33,45.241,45.241
2017-06-01 09:45:00,45.363,45.363,45.328,45.328
2017-06-01 09:45:30,45.441,45.441,45.383,45.383
2017-06-01 09:46:00,45.492,45.492,45.468,45.468
2017-06-01 09:46:30,45.484,45.504,45.484,45.504
2017-06-01 09:47:00,45.456,45.47,45.423,45.47
2017-06-01 09:47:30,45.507,45.507,45.476,45.479
2017-06-01 09:48:00,45.527,45.528,45.51,45.51
2017-06-01 09:48:30,45.478,45.527,45.478,45.527
2017-06-01 09:49:00,45.472,45.486,45.458,45.458
2017-06-01 09:49:30,45.486,45.507,45.471,45.471
2017-06-01 09:50:00,45.488,45.488,45.463,45.463
2017-06-01 09:50:30,45.534,45.534,45.508,45.509
2017-06-01 09:51:00,45.491,45.519,45.491,45.519
2017-06-01 09:51:30,45.523,45.527,45.509,45.511
2017-06-01 09:52:00,45.46,45.503,45.46,45.503
2017-06-01 09:52:30,45.482,45.492,45.457,45.468
2017-06-01 09:53:00,45.477,45.492,45.477,45.492
2017-06-01 09:53:30,45.472,45.503,45.472,45.485
2017-06-01 09:54:00,45.503,45.503,45.486,45.493
2017-06-01 09:54:30,45.497,45.512,45.488,45.512
2017-06-01 09:55:00,45.481,45.499,45.464,45.485
2017-06-01 09:55:30,45.457,45.493,45.457,45.493
2017-06-01 09:56:00,45.405,45.467,45.405,45.467
2017-06-01 09:56:30,45.451,45.456,45.422,45.422
2017-06-01 09:57:00,45.427,45.467,45.427,45.435
2017-06-01 09:57:30,45.441,45.441,45.407,45.434
2017-06-01 09:58:00,45.431,45.463,45.42,45.435
2017-06-01 09:58:30,45.45,45.462,45.437,45.442
2017-06-01 09:59:00,45.413,45.434,45.413,45.431
2017-06-01 09:59:30,45.422,45.434,45.406,45.41
2017-06-01 10:00:00,45.413,45.44,45.412,45.416
2017-06-01 10:00:30,45.384,45.421,45.379,45.421
2017-06-01 10:01:00,45.316,45.381,45.316,45.381
2017-06-01 10:01:30,45.31,45.337,45.303,45.331
2017-06-01 10:02:00,45.368,45.368,45.323,45.323
2017-06-01 10:02:30,45.374,45.375,45.347,45.357
2017-06-01 10:03:00,45.431,45.431,45.361,45.361
2017-06-01 10:03:30,45.455,45.457,45.437,45.449
2017-06-01 10:04:00,45.525,45.525,45.465,45.465
2017-06-01 10:04:30,45.53,45.534,45.515,45.534
2017-06-01 10:05:00,45.49,45.535,45.49,45.535
2017-06-01 10:05:30,45.5,45.515,45.495,45.504
2017-06-01 10:06:00,45.488,45.511,45.485,45.485
2017-06-01 10:06:30,45.46,45.497,45.46,45.497
2017-06-01 10:07:00,45.421,45.478,45.421,45.478
2017-06-01 10:07:30,45.439,45.441,45.407,45.407
2017-06-01 10:08:00,45.464,45.476,45.441,45.442
2017-06-01 10:08:30,45.389,45.451,45.389,45.451
2017-06-01 10:09:00,45.372,45.382,45.364,45.364
2017-06-01 10:09:30,45.397,45.414,45.381,45.381
2017-06-01 10:10:00,45.439,45.439,45.376,45.376
2017-06-01 10:10:30,45.411,45.437,45.411,45.415
2017-06-01 10:11:00,45.444,45.461,45.429,45.429
2017-06-01 10:11:30,45.381,45.427,45.368,45.427
2017-06-01 10:12:00,45.354,45.403,45.354,45.403
2017-06-01 10:12:30,45.323,45.375,45.323,45.373
2017-06-01 10:13:00,45.326,45.35,45.326,45.346
2017-06-01 10:13:30,45.35,45.35,45.328,45.337
2017-06-01 10:14:00,45.355,45.355,45.309,45.331
2017-06-01 10:14:30,45.335,45.365,45.324,45.356
2017-06-01 10:15:00,45.339,45.339,45.314,45.33
2017-06-01 10:15:30,45.372,45.399,45.364,45.365
2017-06-01 10:16:00,45.336,45.388,45.336,45.388
2017-06-01 10:16:30,45.341,45.341,45.297,45.321
2017-06-01 10:17:00,45.343,45.349,45.312,45.349
2017-06-01 10:17:30,45.278,45.321,45.278,45.321
2017-06-01 10:18:00,45.222,45.276,45.205,45.276
2017-06-01 10:18:30,45.223,45.264,45.219,45.254
2017-06-01 10:19:00,45.273,45.273,45.183,45.183
2017-06-01 10:19:30,45.273,45.315,45.273,45.286
2017-06-01 10:20:00,45.316,45.318,45.271,45.271
2017-06-01 10:20:30,45.251,45.318,45.237,45.318
2017-06-01 10:21:00,45.311,45.316,45.263,45.277
2017-06-01 10:21:30,45.331,45.342,45.284,45.284
2017-06-01 10:22:00,45.317,45.356,45.317,45.336
2017-06-01 10:22:30,45.349,45.372,45.337,45.337
2017-06-01 10:23:00,45.374,45.402,45.372,45.372
2017-06-01 10:23:30,45.368,45.412,45.368,45.39
2017-06-01 10:24:00,45.41,45.41,45.374,45.376
2017-06-01 10:24:30,45.406,45.435,45.406,45.434
2017-06-01 10:25:00,45.454,45.454,45.409,45.409
2017-06-01 10:25:30,45.488,45.488,45.44,45.44
2017-06-01 10:26:00,45.488,45.498,45.471,45.498
2017-06-01 10:26:30,45.491,45.491,45.469,45.487
2017-06-01 10:27:00,45.507,45.507,45.491,45.491
2017-06-01 10:27:30,45.528,45.528,45.504,45.512
2017-06-01 10:28:00,45.487,45.53,45.487,45.53
2017-06-01 10:28:30,45.493,45.501,45.461,45.501
2017-06-01 10:29:00,45.47,45.512,45.47,45.512
2017-06-01 10:29:30,45.51,45.51,45.45,45.45
2017-06-01 10:30:00,45.469,45.497,45.469,45.497
2017-06-01 10:30:30,45.418,45.457,45.418,45.457
2017-06-01 10:31:00,45.428,45.428,45.404,45.427
2017-06-01 10:31:30,45.375,45.434,45.375,45.434
2017-06-01 10:32:00,45.385,45.4,45.381,45.381
2017-06-01 10:32:30,45.403,45.403,45.365,45.365
2017-06-01 10:33:00,45.394,45.395,45.367,45.389
2017-06-01 10:33:30,45.361,45.395,45.357,45.395
2017-06-01 10:34:00,45.367,45.367,45.352,45.352
2017-06-01 10:34:30,45.392,45.393,45.375,45.393
2017-06-01 10:35:00,45.41,45.41,45.346,45.37
2017-06-01 10:35:30,45.403,45.404,45.376,45.404
2017-06-01 10:36:00,45.407,45.407,45.377,45.386
2017-06-01 10:36:30,45.339,45.388,45.339,45.388
2017-06-01 10:37:00,45.366,45.366,45.319,45.319
2017-06-01 10:37:30,45.409,45.426,45.386,45.386
2017-06-01 10:38:00,45.411,45.432,45.405,45.432
2017-06-01 10:38:30,45.423,45.423,45.396,45.396
2017-06-01 10:39:00,45.453,45.458,45.431,45.442
2017-06-01 10:39:30,45.505,45.505,45.462,45.462
2017-06-01 10:40:00,45.512,45.522,45.502,45.506
2017-06-01 10:40:30,45.521,45.524,45.504,45.504
2017-06-01 10:41:00,45.583,45.583,45.525,45.525
2017-06-01 10:41:30,45.622,45.622,45.576,45.596
2017-06-01 10:42:00,45.639,45.659,45.639,45.641
2017-06-01 10:42:30,45.644,45.663,45.644,45.652
2017-06-01 10:43:00,45.677,45.677,45.638,45.638
2017-06-01 10:43:30,45.689,45.689,45.672,45.688
2017-06-01 10:44:00,45.641,45.687,45.641,45.687
2017-06-01 10:44:30,45.674,45.674,45.64,45.64
2017-06-01 10:45:00,45.693,45.703,45.678,45.687
2017-06-01 10:45:30,45.73,45.73,45.673,45.673
2017-06-01 10:46:00,45.704,45.722,45.704,45.721
2017-06-01 10:46:30,45.76,45.76,45.714,45.714
2017-06-01 10:47:00,45.779,45.779,45.746,45.746
2017-06-01 10:47:30,45.78,45.789,45.774,45.789
2017-06-01 10:48:00,45.751,45.768,45.751,45.768
2017-06-01 10:48:30,45.745,45.748,45.736,45.741
2017-06-01 10:49:00,45.786,45.786,45.757,45.757
2017-06-01 10:49:30,45.807,45.811,45.792,45.792
2017-06-01 10:50:00,45.762,45.795,45.762,45.795
2017-06-01 10:50:30,45.772,45.778,45.745,45.778
2017-06-01 10:51:00,45.803,45.81,45.782,45.782
2017-06-01 10:51:30,45.775,45.81,45.775,45.81
2017-06-01 10:52:00,45.816,45.816,45.764,45.764
2017-06-01 10:52:30,45.8,45.83,45.8,45.81
2017-06-01 10:53:00,45.791,45.793,45.779,45.791
2017-06-01 10:53:30,45.835,45.835,45.781,45.781
2017-06-01 10:54:00,45.815,45.846,45.814,45.846
2017-06-01 10:54:30,45.796,45.816,45.778,45.816
2017-06-01 10:55:00,45.842,45.856,45.801,45.801
2017-06-01 10:55:30,45.866,45.88,45.858,45.858
2017-06-01 10:56:00,45.817,45.877,45.817,45.877
2017-06-01 10:56:30,45.771,45.817,45.771,45.817
2017-06-01 10:57:00,45.77,45.783,45.76,45.761
2017-06-01 10:57:30,45.74,45.755,45.74,45.751
2017-06-01 10:58:00,45.722,45.745,45.722,45.745
2017-06-01 10:58:30,45.687,45.71,45.687,45.71
2017-06-01 10:59:00,45.665,45.678,45.665,45.67
2017-06-01 10:59:30,45.643,45.662,45.643,45.65
2017-06-01 11:00:00,45.612,45.644,45.612,45.644
2017-06-01 11:00:30,45.612,45.627,45.612,45.612
2017-06-01 11:01:00,45.567,45.611,45.567,45.592
2017-06-01 11:01:30,45.588,45.591,45.548,45.548
2017-06-01 11:02:00,45.57,45.584,45.57,45.578
2017-06-01 11:02:30,45.55,45.57,45.55,45.568
2017-06-01 11:03:00,45.574,45.574,45.553,45.554
2017-06-01 11:03:30,45.615,45.615,45.561,45.561
2017-06-01 11:04:00,45.596,45.596,45.586,45.594
2017-06-01 11:04:30,45.557,45.591,45.557,45.579
2017-06-01 11:05:00,45.524,45.551,45.524,45.547
2017-06-01 11:05:30,45.5,45.507,45.488,45.504
2017-06-01 11:06:00,45.573,45.573,45.517,45.517
2017-06-01 11:06:30,45.577,45.587,45.566,45.568
2017-06-01 11:07:00,45.621,45.621,45.569,45.576
2017-06-01 11:07:30,45.621,45.621,45.592,45.608
2017-06-01 11:08:00,45.621,45.639,45.619,45.637
2017-06-01 11:08:30,45.58,45.62,45.58,45.62
2017-06-01 11:09:00,45.576,45.592,45.564,45.573
2017-06-01 11:09:30,45.573,45.578,45.552,45.578
2017-06-01 11:10:00,45.558,45.574,45.555,45.559
2017-06-01 11:10:30,45.597,45.598,45.564,45.567
2017-06-01 11:11:00,45.577,45.59,45.577,45.579
2017-06-01 11:11:30,45.562,45.595,45.562,45.595
2017-06-01 11:12:00,45.517,45.545,45.517,45.545
2017-06-01 11:12:30,45.524,45.524,45.481,45.501
2017-06-01 11:13:00,45.518,45.528,45.518,45.526
2017-06-01 11:13:30,45.529,45.529,45.502,45.513
2017-06-01 11:14:00,45.51,45.531,45.51,45.531
2017-06-01 11:14:30,45.567,45.569,45.53,45.53
2017-06-01 11:15:00,45.536,45.571,45.536,45.571
2017-06-01 11:15:30,45.522,45.538,45.519,45.538
2017-06-01 11:16:00,45.546,45.548,45.534,45.54
2017-06-01 11:16:30,45.544,45.552,45.537,45.552
2017-06-01 11:17:00,45.534,45.551,45.523,45.523
2017-06-01 11:17:30,45.507,45.541,45.507,45.526
2017-06-01 11:18:00,45.496,45.519,45.496,45.512
2017-06-01 11:18:30,45.519,45.519,45.494,45.5
2017-06-01 11:19:00,45.477,45.506,45.477,45.506
2017-06-01 11:19:30,45.512,45.512,45.471,45.497
2017-06-01 11:20:00,45.507,45.526,45.507,45.507
2017-06-01 11:20:30,45.507,45.507,45.493,45.493
2017-06-01 11:21:00,45.517,45.517,45.491,45.491
2017-06-01 11:21:30,45.555,45.555,45.533,45.537
2017-06-01 11:22:00,45.551,45.576,45.545,45.575
2017-06-01 11:22:30,45.515,45.542,45.506,45.542
2017-06-01 11:23:00,45.516,45.516,45.473,45.497
2017-06-01 11:23:30,45.582,45.582,45.53,45.53
2017-06-01 11:24:00,45.608,45.61,45.594,45.594
2017-06-01 11:24:30,45.606,45.631,45.603,45.614
2017-06-01 11:25:00,45.632,45.637,45.613,45.62
2017-06-01 11:25:30,45.63,45.655,45.627,45.638
2017-06-01 11:26:00,45.677,45.677,45.633,45.633
2017-06-01 11:26:30,45.622,45.668,45.622,45.668
2017-06-01 11:27:00,45.614,45.635,45.614,45.617
2017-06-01 11:27:30,45.624,45.628,45.59,45.628
2017-06-01 11:28:00,45.632,45.632,45.606,45.611
2017-06-01 11:28:30,45.608,45.625,45.599,45.616
2017-06-01 11:29:00,45.632,45.647,45.622,45.622
2017-06-01 11:29:30,45.622,45.648,45.618,45.648
2017-06-01 11:30:00,45.637,45.637,45.616,45.637
2017-06-01 11:30:30,45.654,45.664,45.635,45.635
2017-06-01 11:31:00,45.634,45.641,45.62,45.638
2017-06-01 11:31:30,45.598,45.623,45.598,45.615
2017-06-01 11:32:00,45.626,45.636,45.614,45.614
2017-06-01 11:32:30,45.649,45.657,45.628,45.628
2017-06-01 11:33:00,45.617,45.64,45.615,45.64
2017-06-01 11:33:30,45.617,45.624,45.605,45.605
2017-06-01 11:34:00,45.597,45.631,45.597,45.628
2017-06-01 11:34:30,45.566,45.614,45.566,45.614
2017-06-01 11:35:00,45.591,45.591,45.542,45.554
2017-06-01 11:35:30,45.604,45.623,45.582,45.582
2017-06-01 11:36:00,45.618,45.618,45.6,45.6
2017-06-01 11:36:30,45.653,45.653,45.616,45.616
2017-06-01 11:37:00,45.649,45.671,45.641,45.641
2017-06-01 11:37:30,45.666,45.666,45.644,45.644
2017-06-01 11:38:00,45.692,45.693,45.666,45.669
2017-06-01 11:38:30,45.71,45.71,45.691,45.707
2017-06-01 11:39:00,45.682,45.722,45.682,45.721
2017-06-01 11:39:30,45.661,45.687,45.659,45.667
2017-06-01 11:40:00,45.669,45.67,45.648,45.66
2017-06-01 11:40:30,45.638,45.68,45.638,45.68
2017-06-01 11:41:00,45.603,45.621,45.599,45.621
2017-06-01 11:41:30,45.628,45.637,45.617,45.621
2017-06-01 11:42:00,45.65,45.65,45.613,45.628
2017-06-01 11:42:30,45.664,45.664,45.632,45.632
2017-06-01 11:43:00,45.686,45.705,45.677,45.677
2017-06-01 11:43:30,45.665,45.7,45.665,45.7
2017-06-01 11:44:00,45.657,45.674,45.648,45.648
2017-06-01 11:44:30,45.636,45.655,45.635,45.643
2017-06-01 11:45:00,45.68,45.68,45.64,45.64
2017-06-01 11:45:30,45.669,45.682,45.669,45.674
2017-06-01 11:46:00,45.717,45.723,45.689,45.689
2017-06-01 11:46:30,45.674,45.722,45.674,45.722
2017-06-01 11:47:00,45.676,45.676,45.646,45.655
2017-06-01 11:47:30,45.683,45.696,45.673,45.696
2017-06-01 11:48:00,45.64,45.689,45.638,45.689
2017-06-01 11:48:30,45.623,45.66,45.611,45.66
2017-06-01 11:49:00,45.632,45.632,45.602,45.602
2017-06-01 11:49:30,45.673,45.684,45.639,45.639
2017-06-01 11:50:00,45.656,45.656,45.633,45.654
2017-06-01 11:50:30,45.683,45.685,45.666,45.666
2017-06-01 11:51:00,45.705,45.708,45.688,45.689
2017-06-01 11:51:30,45.697,45.702,45.684,45.7
2017-06-01 11:52:00,45.7,45.715,45.694,45.715
2017-06-01 11:52:30,45.659,45.702,45.659,45.702
2017-06-01 11:53:00,45.587,45.638,45.587,45.638
2017-06-01 11:53:30,45.563,45.607,45.551,45.607
2017-06-01 11:54:00,45.57,45.57,45.554,45.569
2017-06-01 11:54:30,45.588,45.6,45.571,45.584
2017-06-01 11:55:00,45.618,45.619,45.602,45.602
2017-06-01 11:55:30,45.596,45.634,45.596,45.634
2017-06-01 11:56:00,45.537,45.584,45.537,45.584
2017-06-01 11:56:30,45.47,45.519,45.47,45.519
2017-06-01 11:57:00,45.486,45.493,45.473,45.485
2017-06-01 11:57:30,45.495,45.495,45.464,45.476
2017-06-01 11:58:00,45.517,45.53,45.51,45.51
2017-06-01 11:58:30,45.573,45.573,45.537,45.537
2017-06-01 11:59:00,45.542,45.575,45.542,45.575
2017-06-01 11:59:30,45.53,45.538,45.514,45.538
2017-06-01 12:00:00,45.582,45.6,45.55,45.55
2017-06-01 12:00:30,45.561,45.594,45.561,45.577
2017-06-01 12:01:00,45.558,45.558,45.535,45.548
2017-06-01 12:01:30,45.606,45.606,45.576,45.576
2017-06-01 12:02:00,45.616,45.631,45.616,45.625
2017-06-01 12:02:30,45.623,45.624,45.612,45.614
2017-06-01 12:03:00,45.632,45.632,45.619,45.629
2017-06-01 12:03:30,45.639,45.639,45.628,45.639
2017-06-01 12:04:00,45.658,45.658,45.624,45.643
2017-06-01 12:04:30,45.679,45.703,45.676,45.676
2017-06-01 12:05:00,45.668,45.672,45.651,45.667
2017-06-01 12:05:30,45.656,45.687,45.652,45.652
2017-06-01 12:06:00,45.643,45.671,45.643,45.649
2017-06-01 12:06:30,45.633,45.634,45.618,45.622
2017-06-01 12:07:00,45.694,45.694,45.653,45.653
2017-06-01 12:07:30,45.659,45.688,45.659,45.688
2017-06-01 12:08:00,45.71,45.71,45.68,45.68
2017-06-01 12:08:30,45.716,45.716,45.67,45.689
2017-06-01 12:09:00,45.699,45.718,45.683,45.718
2017-06-01 12:09:30,45.666,45.684,45.666,45.679
2017-06-01 12:10:00,45.635,45.681,45.635,45.671
2017-06-01 12:10:30,45.602,45.643,45.602,45.643
2017-06-01 12:11:00,45.64,45.64,45.618,45.618
2017-06-01 12:11:30,45.655,45.667,45.639,45.641
2017-06-01 12:12:00,45.64,45.64,45.62,45.637
2017-06-01 12:12:30,45.588,45.622,45.588,45.622
2017-06-01 12:13:00,45.6,45.6,45.584,45.598
2017-06-01 12:13:30,45.602,45.609,45.589,45.589
2017-06-01 12:14:00,45.638,45.64,45.608,45.608
2017-06-01 12:14:30,45.66,45.66,45.634,45.652
2017-06-01 12:15:00,45.691,45.691,45.648,45.648
2017-06-01 12:15:30,45.686,45.712,45.686,45.712
2017-06-01 12:16:00,45.719,45.73,45.697,45.703
2017-06-01 12:16:30,45.764,45.764,45.734,45.734
2017-06-01 12:17:00,45.785,45.792,45.78,45.78
2017-06-01 12:17:30,45.782,45.812,45.782,45.798
2017-06-01 12:18:00,45.82,45.82,45.799,45.799
2017-06-01 12:18:30,45.817,45.817,45.789,45.81
2017-06-01 12:19:00,45.834,45.834,45.806,45.814
2017-06-01 12:19:30,45.821,45.84,45.817,45.84
2017-06-01 12:20:00,45.814,45.819,45.803,45.803
2017-06-01 12:20:30,45.843,45.843,45.804,45.816
2017-06-01 12:21:00,45.833,45.852,45.833,45.837
2017-06-01 12:21:30,45.844,45.844,45.806,45.816
2017-06-01 12:22:00,45.851,45.855,45.842,45.843
2017-06-01 12:22:30,45.855,45.857,45.837,45.837
2017-06-01 12:23:00,45.844,45.854,45.819,45.838
2017-06-01 12:23:30,45.843,45.863,45.843,45.849
2017-06-01 12:24:00,45.819,45.845,45.819,45.845
2017-06-01 12:24:30,45.814,45.83,45.803,45.816
2017-06-01 12:25:00,45.826,45.829,45.801,45.809
2017-06-01 12:25:30,45.831,45.831,45.813,45.82
2017-06-01 12:26:00,45.767,45.813,45.767,45.813
2017-06-01 12:26:30,45.744,45.76,45.731,45.747
2017-06-01 12:27:00,45.73,45.739,45.719,45.724
2017-06-01 12:27:30,45.734,45.734,45.71,45.71
2017-06-01 12:28:00,45.701,45.732,45.701,45.717
2017-06-01 12:28:30,45.719,45.737,45.713,45.72
2017-06-01 12:29:00,45.716,45.732,45.705,45.705
2017-06-01 12:29:30,45.699,45.713,45.699,45.712
